job_title,job_country,job_city,job_category,job_responsibility,job_available
33,TEG05-AI安全研究员（北京/深圳）（北京）,中国,北京,技术,"1.AI对抗样本的相关研究，并能提出有效的防护方案; 
2.跟踪AI安全领域的攻防技术，在真实环境中进行落地实践；
3.积极探索AI安全领域新问题，输出具有行业前瞻性的研究成果。",True
34,35599-信息流推荐系统高级算法工程师,中国,深圳,技术,"负责腾讯看点信息流视频分发推荐效率优化；
针对各推荐场景用户进行数据分析，建模，上线；
紧跟学术界、工业界的前沿技术，结合实际的业务场景进行算法开发、落地；",True
35,28607-微信支付知识发现高级工程师（深圳）,中国,深圳,技术,"岗位特色：
在微信支付海量的用户、商户高价值数据的基础上,基于复杂的社交关系和交易关系图谱，利用全栈的机器学习技术深度挖掘用户、商户深层的知识信息，更深刻地理解用户、商户以及它们的潜在需求，为金融、推荐、零售等不同应用场景提供更加精准的特色服务。
工作职责：
负责在微信支付的业务流程中植入AI能力，分析业务特征，建立应用模型，提升业务流程中的用户体验和资金安全；
负责对微信支付的产品进行AI方面的能力创新，比如智慧新零售、无人便利店、自助买单、人脸识别支付和交通无感支付等；
负责对微信支付的用户及商户特征工程建设，应用于类似用户信用产品、业务风险控制、商户智能营销、广告投放和数据开放等；
负责对微信支付的用户及商户进行数据挖掘、机器学习相关的工作。",True
36,28601-微信支付行业应用Android系统研发,中国,深圳,技术,"负责智慧行业解决方案系统设计和研发；（比如：刷脸支付Android系统）
负责新技术研究和落地，与业务进一步结合产生颠覆式创新，改革传统线下商户模式。（比如：A/VR、AI、IoT、生物识别等）",True
37,36960-腾讯视频推荐算法工程师（北京）,中国,北京,技术,负责腾讯视频长视频、短视频、小视频混排场景算法研发工作，包括针对具体场景问题的召回算法、点击率和时长等预估模型、特征涉及和挖掘、排序机制、以及相关数据挖掘和机器学习工作。,True
38,25923-弹性计算研发工程师（深圳）,中国,深圳,技术,"海量弹性计算平台的建设工作，为机器学习、实时计算等业务场景提供高效的弹性计算服务；包括：
参与弹性计算平台的设计，研发和运营；
负责计算框架的调优和容器化部署；
负责弹性计算任务调度系统的研发和优化；
跟进业务问题。挖掘业务场景，持续优化平台的效率，质量。",True
39,15575-《王者荣耀》高级游戏算法工程师（成都）,中国,成都,技术,"负责王者荣耀游戏中AI算法研究和应用，包括但不限于王者匹配算法、英雄平衡性测试、推荐系统、游戏AI领域最新算法；
联合合作部门在相应的应用场景落地和持续优化。",True
40,30359-后台策略安全工程师（上海）,中国,上海,技术,"负责企点业务场景的数据分析和策略制定；
负责企点客户信用体系建设和系统开发；
负责企点客服帐号安全能力相关能力建设。",True
41,30360-Qus线增长项目数据平台算法组长,中国,深圳,技术,"负责QQ社交平台海量用户行为数据画像挖掘，算法研发;
负责增长系统算法/策略研究/增长模型搭建;
负责画像数据在创新产品/平台活跃/推荐场景的应用方法研究
负责团队的技术规划，影响力建设，产品/数据合作推进

",True
42,30360-增长推荐系统算法高级工程师,中国,深圳,技术,"负责QQ社交平台海量用户推荐系统架构/算法开发；
负责QQ群/关系链等基础场景的个性化体验优化；
负责短视频/阅读/游戏等内容推荐场景的算法优化；
负责用户画像挖掘应用
能深入理解产品业务，洞察增长方向，支撑业务发展。",True
43,30360-QQ增值推荐算法工程师,中国,深圳,技术,负责QQ体系增值业务个性化推荐，渠道投放优化；通过召回，算法，样本等优化不断提升推荐和投放效率以及多目标全局指标；有较好的产品意识，具备较强的数据分析能力；指导和培养推荐策略和数据分析方向同学。,True
44,30360-用户增长大数据后台高级工程师,中国,深圳,技术,"负责推荐平台架构,AI平台,增长/数据画像DMP后台建设，并优化实时/离线大数据处理流程；
负责QQ海量用户数据模型开发管理，etl处理，画像建设；
结合QQ平台业务，优化大数据融合流程架构，提升画像挖掘算法性能。",True
45,30360-高级数据分析算法工程师-用户增长方向,中国,深圳,技术,"用系统的方法分析业务变化趋势，快速定位变化原因，并进行解读；
对用户行为、业务数据的分析，从数据角度分析业务中存在的问题，提出可执行的建议，高效拆析业务当前核心痛点与机会；
通过数据分析，大数据机器学习发掘业务增长机会，提升业务业绩；
应用先进的统计建模、数据挖掘等方法解决实际问题，并研发创新方法解决业务难题。",True
46,30360-高级数据分析算法工程师-用户增长方向,中国,深圳,技术,"用系统的方法分析业务变化趋势，快速定位变化原因，并进行解读；
对用户行为、业务数据的分析，从数据角度分析业务中存在的问题，提出可执行的建议，高效拆析业务当前核心痛点与机会；
通过数据分析，大数据机器学习发掘业务增长机会，提升业务业绩；
应用先进的统计建模、数据挖掘等方法解决实际问题，并研发创新方法解决业务难题。",True
47,30360-后台平台开发（深圳）,中国,深圳,技术,"负责QQ平台海量用户和数据的基础后台研发工作；
负责AI基础架构系统后台研发工作；
负责推荐系统，大数据分析计算后台研发工作。",True
48,30360-增长推荐系统算法高级工程师,中国,深圳,技术,"负责QQ社交平台海量用户推荐系统架构/算法开发；
负责QQ群/关系链等基础场景的个性化体验优化；
负责短视频/阅读/游戏等内容推荐场景的算法优化；
能深入理解产品业务，洞察增长方向，支撑业务发展。",True
49,15851-游戏NLP算法研究员Game NLP Algorithm Researcher（深圳/洛杉矶）,中国,深圳,技术,"负责中文分词、词性标注、句法分析、命名实体识别等NLP研发工作；
负责文本分类，情感分析，数据挖掘等研发工作；
优化现有线上算法，结合实际业务需求与数据，研发高效可靠的NLP解决方案；
利用自然语言处理技术和深度学习算法探索在游戏场景的应用；
跟踪学术界和业界最新进展，能够快速应用到业务中。
Responsible for NLP research and development including Chinese word segmentation, part-of-speech tagging, sentence analysis and named entity recognition;
Responsible for text classification, sentiment analysis, data mining and other research and development job;
Optimize existing online algorithms, develop efficient and reliable NLP solutions by combining business needs and data;
Explore applications of NLP techniques and deep learning algorithms in games;
Follow the latest developments in academia and industry and quickly apply findings in your work.",True
