job_title,job_country,job_city,job_category,job_responsibility,job_available
32,28481-数据分析师,中国,深圳,技术,"1. 负责腾讯医疗健康多项产品的核心数据的分析工作：深刻理解各项业务数据本质，能够挖掘不同业务场景下的具体数据含义，与产品团队一起，利用数据驱动产品及运营的核心策略的制定及优化
2. 应用机器学习相关技术，对海量数据进行处理和分析，挖掘相关信息，建立模型，总结出关键因素，优化相关产品
3. 基于数据开发团队提供的大数据平台，提取，处理业务数据，通过数据分析，数据挖掘，提出各种专项项目，如：用户增长，商业产品需求，用户行为洞察等，发现潜在的缺陷与机会，为业务决策提供数据支撑",True
33,37087-平台产品数据分析(深圳),中国,深圳,产品,"对产品数据相关工作负责，通过数据分析和数据挖掘，找出产品的问题，调优建议和方向；
日常运营的数据监控及问题分析 ，对版本、系统玩法、活动、商业化等内容，提出分析思路，并输出结论及一定调整建议；
通过业务理解和数据挖掘建模，提出精细化的运营方案，包括：预流失、拉回流、付费转化等方向；
日常报告的整理和输出。
",True
34,28936-移动游戏数据分析(深圳）,中国,深圳,产品,"对游戏数据及分析相关工作负责，通过数据分析及数据挖掘，对应分析出问题并提供运营或内容向专业建议；
建立关键指标的日常数据监控机制，定期输出结论及报告；
针对游戏数据走势、数据波动等情况，迅速做出数据分析报告并输出应对建议；
主动跟踪，对自有及竞品游戏新玩法/新功能/新活动进行分析，输出结论性专业报告。",True
35,15612-游戏数据分析,中国,北京,产品,"1、负责数据分析和数据挖掘相关工作，搭建数据分析体系，为项目研发和数据调优提供数据支撑；
2、搭建并持续完善数据框架，包含不限于TLOG埋点、日志上报、报表生成、重要系统的专项运营数据分析等；
3、监控游戏日常数据和关键版本数据，输出相关结论和报告，及时发现数据异动，提供风险预警；
4、运营数据分析调优，包括活跃用户分析、商业化分析、玩法分析、活动分析等，结合游戏特点提出合理建议；
5、跟进用户调研、分析用户行为，基于用研数据对市场计划进行预测和评估；",True
36,25666-销售数据分析,中国,深圳,销售、服务与支持,"1、经营支持：负责销售的业绩预测与考核；负责日常经营报表维护、数据分析维度拓展、编制报表需求等相关工作。
2、数据分析：负责市场分析、客户产品推荐模型、流失预警模型；根据业务场景与需求输出专项分析报告。
3、项目数据管理：建立标准化的商机、招投标、合同、交付等项目管理数据链条。
",True
37,18435-数据分析师,中国,深圳,技术,"独立负责业务数据收集整理，并且结合业务对多种数据源进行深度诊断性组合分析、挖掘数据价值，给出有洞察、能落地的结论，为管理层的策略制定提供决策支持；
通过专题分析，对业务问题进行深入分析，形成数据运营指标体系，并定期输出业务发展分析报告，为业务的策略、产品优化提供数据支持；
能够配合各个业务条线，快速理解业务逻辑，提炼出数据分析方法，并与核心业务团队深度合作，以专业的洞察分析为基础，推动分析结论落地，助力业务发展与管理提升。
",True
38,CSIG16-手图产品运营（数据分析）,中国,北京,产品,"1. 针对地图产品，构建数据体系，并通过数据分析进行数据价值挖掘、建模，提供策略支持
2. 监控重点数据，能从数据异动中主动发现问题，结合对业务的深入理解，推动解决
3. 承接业务需求，进行专项数据分析，产出有价值的分析结果，促进产品迭代改进",True
39,26699-智慧零售研发中心数据分析师,中国,深圳,技术,"1、结合业务场景，开展专项数据挖掘分析，从数据角度识别和解决业务问题;
2、结合客户需求和痛点，将数据分析思路和框架沉淀为数据产品解决方案;
3、负责建立业务的数据指标体系，监控和分析业务运营情况.",True
40,PCG22-增长数据分析师（北京）,中国,北京,技术,"负责创新项目用户增长方向的数据分析，规划搭建数据指标体系和分析体系，依靠数据来帮助团队挖掘增长目标；
使用统计学分析方法、挖掘算法，构建数据分析模型来驱动增长；
设计AB方案，推断挖掘影响业务增长的核心因素，制定优化策略并协同推进落地；
与产品、工程、算法团队配合，深度参与产品增长计划，依据数据分析结果帮助团队确定目标和优先级；
深入理解用户侧产品，围绕用户获取、激活、留存、ARPU等问题，设计搭建完善的数据体系，驱动业务的发展。",True
41,PCG22-增长数据分析师（深圳）,中国,深圳,技术,"负责创新项目用户增长方向的数据分析，规划搭建数据指标体系和分析体系，依靠数据来帮助团队挖掘增长目标；
使用统计学分析方法、挖掘算法，构建数据分析模型来驱动增长；
设计AB方案，推断挖掘影响业务增长的核心因素，制定优化策略并协同推进落地；
与产品、工程、算法团队配合，深度参与产品增长计划，依据数据分析结果帮助团队确定目标和优先级；
深入理解用户侧产品，围绕用户获取、激活、留存、ARPU等问题，设计搭建完善的数据体系，驱动业务的发展。",True
42,21309-在线教育部—高级数据分析师,中国,深圳,技术,"1. 基于对在线教育业务深入全面的了解抽象业务核心逻辑，梳理和设计数据指标体系，建立数据分析模型，输出符合业务需求的数据分析框架和分析报告，辅助业务决策；
2. 研究行业趋势和竞品信息，分析用户诉求的变化趋势，通过多维度的分析诊断业务问题，发现风险，挖掘机会点，为业务提供优化建议；
3. 将数据分析思路和框架沉淀为数据产品解决方案，策划数据产品并推动落地，提升各团队的数据化和智能化程度。
",True
43,PCG14-增长高级数据分析师（深圳）,中国,深圳,技术,"负责用户增长方向的数据分析工作，规划搭建数据指标体系和分析体系，依靠数据来帮助团队挖掘增长目标；
使用统计学分析方法、挖掘算法，构建数据分析模型来驱动增长；
与产品、工程、算法团队配合，深度参与产品增长计划，依据数据分析结果帮助团队确定目标和优先级；
深入理解用户侧产品，围绕用户获取、激活、留存、ARPU等问题，设计搭建完善的数据体系，驱动业务的发展。
",True
44,26699-智慧零售数据中心数据分析工程师,中国,深圳,技术,"负责整合设计腾讯零售数据标准，构建智慧零售数据平台体系，针对不同的数据类型，形成深入的数据分析方法及沉淀，支持智慧零售相关数据产品功能开发； 

",True
45,25663-泛互联网行业数据分析师,中国,深圳,产品,"1. 具备较强数据敏感性，金融、数学、统计学、计算机等相关专业背景者优先；
 
2. 3年及以上互联网数据分析工作经验，对云计算及ToB行业有一定了解；
3. 具备数据统计、分析、挖掘或数据平台产品经验为佳，熟悉数据分析的各种工具，精通excel；
4. 具备较强的团队协作、沟通能力、学习能力及执行力，抗压能力强。
",True
46,18796-数据分析师,中国,深圳,技术,"针对腾讯互娱相关的营销活动，基于大规模用户数据，对用户兴趣、偏好、行为等进行数据挖掘和分析；筛选和优化活动目标人群，发现问题、提高转化，形成结论帮助活动提高效果等。
1.	通过数据分析对营销活动等提供数据支撑，包括并不限于活动事件统计、活动效果评估、用户标签的匹配等
2.	构建和维护完善的运营数据分析报表，为日常运营提供相关的数据支持和洞察，保证数据对业务的针对性、逻辑性、准确性和可读性
3.	通过数据挖掘和探索，从用户参与营销活动、产品购买和使用、游戏游玩等行为进行人群画像分析等，主动发现和识别问题，为产品或运营提供优化建议
4.	深入理解业务的基础上，参与各类数据提取、处理、分析、建模，为产品数据化运营提供系统化解决方案
",True
47,29041-腾讯视频海外版数据分析工程师（深圳）,中国,深圳,技术,"负责腾讯视频海外业务的数据体系建设，包括搭建数据仓库、建立指标体系、完成数据分析、报表开发及可视化呈现；
负责相关业务的数据梳理以及流程优化，完善数据指标体系建设，为产品迭代提供数据化分析的方法论以及数据支撑； 
配合项目发展，规范数据生产到使用全过程，加速数据生产效率，提升数据服务质量。",True
48,17759-腾讯视频数据分析师,中国,北京,战略与投资,"负责腾讯视频平台数据分析与洞察，对平台的数据进行深入挖掘、从数据的角度识别和解决业务痛点及问题；
支持业务战略策略输出，对行业有敏锐的嗅觉，业务潜在增长点和问题点的识别，完成专项的分析报告，并推动策略落地，辅助平台实现增长；
承担平台综合管理相关工作，包括商业计划、BSC、KPI制定等。
",True
49,14137-WXG财务管理（深圳-数据分析方向）,中国,深圳,财务,"1、理解、洞察及构建业务模型和分析框架，实现数据结构化和可视化；
2、持续开展经营分析、挖掘业务规律、潜在机会与风险等，定期输出结论及建议，提供决策参考；
3、支持日常业务接口工作，包括但不限于产品方案及运营计划的落地，合同、订单审核，预算管理等。",True
