job_title,job_country,job_city,job_category,job_responsibility,job_available
35,30627-腾讯广告私域电商业务行业经理(北京）,中国,深圳,销售、服务与支持,"1、通过对互联网商业化的充分理解，完善和优化腾讯私域电商行业渠道布局工作，包含产品合作模式，商务合作模式和服务商体系规划。
2、负责腾讯广告私域电商行业服务商的商务拓展，高层关系建设，产品及商务合作谈判，日常成长和业务管理，确保服务商业务健康有序的开展；
3、负责联动客户、服务商和公司中台及后台进行合作项目，推进实施项目完成既定目标；
4、定期总结输出行业服务商成长路径方法论，促进行业发展。

",True
36,25666-交通行业销售（北京/上海/深圳）（深圳）,中国,深圳,销售、服务与支持,"1、开拓交通行业新市场，发展新客户，建立渠道，增加腾讯云销售范围；
2、管理维护客户关系以及客户间的长期合作计划，负责针对行业大客户的业务拓展、项目谈判工作，并承担销售任务；；
3、挖掘各行业客户需求、提供解决方案、协助客户上云，进行市场变化和对公司产品有合理化反馈。
4、能够很好地计划和执行客户拜访计划，以达到最大的销售目标。",True
37,25666-交通行业销售（北京/上海/深圳）（上海）,中国,上海,销售、服务与支持,"1、开拓交通行业新市场，发展新客户，建立渠道，增加腾讯云销售范围；
2、管理维护客户关系以及客户间的长期合作计划，负责针对行业大客户的业务拓展、项目谈判工作，并承担销售任务；；
3、挖掘各行业客户需求、提供解决方案、协助客户上云，进行市场变化和对公司产品有合理化反馈。
4、能够很好地计划和执行客户拜访计划，以达到最大的销售目标。",True
38,25666-腾讯云华北区域政府行业销售（北京）,中国,北京,销售、服务与支持,"负责区域政府客户的商务拓展工作； 
负责大客户关系管理、合作伙伴关系管理，市场策略制定； 
整合公司及合作伙伴资源，为客户提供最佳互联网+政务民生行业解决方案； 
聚焦在政府民生领域，制定行业/区域打法，并跟进重点项目，以达成公司制定的任务目标和KPI考核目标。",True
39,25666-腾讯云华北区域公安行业销售（北京） ,中国,北京,销售、服务与支持,"负责区域公安行业客户的商务拓展工作； 
负责大客户关系管理、合作伙伴关系管理，市场策略制定； 
整合公司及合作伙伴资源，为客户提供最佳互联网+公安行业解决方案； 
聚焦在公安行业领域，制定行业/区域打法，并跟进重点项目，以达成公司制定的任务目标和KPI考核目标。

",True
40,25666-政务KA销售（华北、华南）（深圳）,中国,深圳,销售、服务与支持,"负责区域政府客户的商务拓展工作； 
负责大客户关系管理、合作伙伴关系管理，市场策略制定； 
整合公司及合作伙伴资源，为客户提供最佳互联网+政务民生行业解决方案； 
聚焦在政府民生领域，制定行业/区域打法，并跟进重点项目，以达成公司制定的任务目标和KPI考核目标。",True
41,17229-韩国商务合作PM（深圳）,中国,深圳,产品,"1、根据项目需求，翻译、制作对韩方的沟通合作文档，负责与韩方的日常交流及商务谈判，高效的传递双方的诉求和信息，与韩方建立、维护长期沟通及合作关系；
2、协助项目进行海外客户对接沟通工作，及时发现、分析并解决项目问题，有效管理业务风险；
3、对内负责与各合作部门沟通，深度挖掘项目对合作的需求，对外负责与合作方沟通，协调并跟进合作的顺利落地；
4、负责建立和优化合作伙伴的工作流程和规范，跟进问题，保障运营。",True
42,25666-华东区域销售,中国,上海,销售、服务与支持,负责上海区域政府客户的商务拓展工作； 负责大客户关系管理、合作伙伴关系管理，市场策略制定； 整合公司及合作伙伴资源，为客户提供最佳互联网+政务民生行业解决方案； 聚焦在政府民生领域，制定行业/区域打法，并跟进重点项目，以达成公司制定的任务目标和KPI考核目标。,True
43,28605-321 微信境外支付高级区域经理（日本）,日本,东京,销售、服务与支持,"以提升微信支付在日本的商户有效覆盖和市场占有率为主要目标；
在充分了解日本的业态、商户及合作渠道的基础上，挖掘市场机会，整合微信及腾讯的资源，制定区域拓展计划并切实执行落地；
制定和执行区域服务商、合作伙伴的管理发展策略，实现微信支付在当地生态的良性发展。",True
44,30627-腾讯广告电商及自媒体行业渠道高级经理（北京or深圳）,中国,北京,销售、服务与支持,"1、通过对互联网商业化的充分理解，完善和优化腾讯广告直营电商及自媒体行业渠道布局工作，包含产品合作模式，商务合作模式和服务商体系规划。
2、负责腾讯广告直营电商及自媒体行业服务商（生态型合作伙伴，如有赞微盟等）的商务拓展，高层关系建设，产品及商务合作谈判，日常成长和业务管理，确保服务商业务健康有序的开展；
3、负责联动客户、服务商和公司中台及后台进行合作项目，推进实施项目完成既定目标；
4、定期总结输出行业服务商成长路径方法论，促进行业发展。

",True
45,32661-社交高级品牌经理（北京）,中国,北京,营销与公关,"主导QQ产品线进行品牌定位，擅长市场及年轻用户洞察，探索创新的品牌营销手段，以及创意营销模式推进产品提升年轻用户市场影响力；
参与QQ的IP授权业务和商务拓展工作，不断开拓优质的品类和跨界客户、落地渠道等资源。
支持QQ线重点功能和新产品的推广，并以效果为导向助力产品的市场营销工作；
4、擅长数据分析与总结，能有效复盘优化品牌营销，提升项目品效；

",True
46,28605-321 微信境外支付高级区域经理（新加坡）,新加坡,新加坡,销售、服务与支持,"以提升微信支付在新加坡就其他东南亚主要旅游目的地国家的商户有效覆盖和市场占有率为主要目标；在充分了解该区域的业态、商户及合作渠道的基础上，挖掘市场机会，整合微信及腾讯的资源，制定区域拓展计划并切实执行落地；
制定和执行区域服务商、合作伙伴的管理发展策略，实现微信支付在当地生态的良性发展。",True
47,32661-高级品牌经理,中国,深圳,营销与公关,"1、主导QQ产品线进行品牌定位，擅长市场及年轻用户洞察，探索创新的品牌营销手段，以及创意营销模式推进产品提升年轻用户市场影响力；
2、参与QQ的IP授权业务和商务拓展工作，不断开拓优质的品类和跨界客户、落地渠道等资源。
3、支持QQ线重点功能和新产品的推广，并以效果为导向助力产品的市场营销工作；
4、擅长数据分析与总结，能有效复盘优化品牌营销，提升项目品效；",True
48,25666-腾讯金融云资管大客户经理（华北/华东）,中国,北京,销售、服务与支持,"1.负责华北/华东地区，特别是券商、基金、交易所、期货等机构的市场商务拓展工作；
2.负责大客户关系管理、合作伙伴关系管理，市场策略制定和落实；
3.整合公司及合作伙伴资源，为客户提供最佳资管云解决方案；
4.制定行业客户打法，并跟进重点项目，以达成公司制定的任务目标和KPI考核目标。",True
49,25666-腾讯金融云保险客户经理（北京/上海）,中国,北京,销售、服务与支持,"1.负责华北/华东地区，特别是北京/上海及周边城市的保险行业商务拓展工作；
2.负责大客户关系管理、合作伙伴关系管理，市场策略制定和落实；
3.整合公司及合作伙伴资源，为客户提供最佳保险云解决方案；
4.聚焦在大中型保险机构领域，制定行业客户打法，并跟进重点项目，以达成公司制定的任务目标和KPI考核目标。",True
